Dual_Attn_1_-1_6
(2.9274637699127197, 1.0578151941299438)
Prepare Data : 8.548205 s
Epoch 67 : Train MSE : 1.251981, Train MAE : 0.796657 , Test MSE : 1.917611 , Test MAE : 0.926776 , Lr : 0.000250 , Time: 91.054751 s .
Epoch 68 : Train MSE : 1.274970, Train MAE : 0.811347 , Test MSE : 1.929734 , Test MAE : 0.938906 , Lr : 0.000250 , Time: 93.127141 s .
Epoch 69 : Train MSE : 1.212672, Train MAE : 0.778891 , Test MSE : 1.891733 , Test MAE : 0.910473 , Lr : 0.000250 , Time: 96.897234 s .
Epoch 70 : Train MSE : 1.225029, Train MAE : 0.784425 , Test MSE : 1.906791 , Test MAE : 0.917899 , Lr : 0.000250 , Time: 88.679413 s .
Epoch 71 : Train MSE : 1.225685, Train MAE : 0.784647 , Test MSE : 1.902405 , Test MAE : 0.915604 , Lr : 0.000250 , Time: 92.821912 s .
Epoch 72 : Train MSE : 1.236010, Train MAE : 0.790170 , Test MSE : 1.907493 , Test MAE : 0.919894 , Lr : 0.000250 , Time: 94.113465 s .
Epoch 73 : Train MSE : 1.232067, Train MAE : 0.786434 , Test MSE : 1.911732 , Test MAE : 0.918885 , Lr : 0.000250 , Time: 92.433192 s .
Epoch 74 : Train MSE : 1.217953, Train MAE : 0.782290 , Test MSE : 1.891716 , Test MAE : 0.912559 , Lr : 0.000250 , Time: 92.431914 s .
Epoch 75 : Train MSE : 1.213787, Train MAE : 0.785073 , Test MSE : 1.891488 , Test MAE : 0.915707 , Lr : 0.000250 , Time: 92.412015 s .
Epoch 76 : Train MSE : 1.247468, Train MAE : 0.802502 , Test MSE : 1.934582 , Test MAE : 0.934904 , Lr : 0.000250 , Time: 93.303142 s .
Epoch 77 : Train MSE : 1.209027, Train MAE : 0.784616 , Test MSE : 1.879677 , Test MAE : 0.916709 , Lr : 0.000250 , Time: 97.452809 s .
Epoch 78 : Train MSE : 1.317128, Train MAE : 0.843250 , Test MSE : 1.998790 , Test MAE : 0.973423 , Lr : 0.000250 , Time: 95.541431 s .
Epoch 79 : Train MSE : 1.204941, Train MAE : 0.778006 , Test MSE : 1.862718 , Test MAE : 0.908146 , Lr : 0.000250 , Time: 95.918086 s .
Epoch 80 : Train MSE : 1.198942, Train MAE : 0.777250 , Test MSE : 1.899066 , Test MAE : 0.916780 , Lr : 0.000250 , Time: 89.037310 s .
Epoch 81 : Train MSE : 1.203204, Train MAE : 0.778776 , Test MSE : 1.890221 , Test MAE : 0.913408 , Lr : 0.000250 , Time: 92.241617 s .
Epoch 82 : Train MSE : 1.203526, Train MAE : 0.783236 , Test MSE : 1.890366 , Test MAE : 0.919524 , Lr : 0.000250 , Time: 89.669945 s .
Epoch 83 : Train MSE : 1.192672, Train MAE : 0.774443 , Test MSE : 1.875672 , Test MAE : 0.909753 , Lr : 0.000250 , Time: 88.125033 s .
Epoch 84 : Train MSE : 1.193731, Train MAE : 0.777424 , Test MSE : 1.902176 , Test MAE : 0.919253 , Lr : 0.000250 , Time: 95.428068 s .
Epoch 85 : Train MSE : 1.199448, Train MAE : 0.776821 , Test MSE : 1.896975 , Test MAE : 0.913709 , Lr : 0.000250 , Time: 94.984848 s .
Epoch 86 : Train MSE : 1.174282, Train MAE : 0.766524 , Test MSE : 1.864437 , Test MAE : 0.904294 , Lr : 0.000250 , Time: 91.729649 s .
Epoch 87 : Train MSE : 1.196959, Train MAE : 0.777360 , Test MSE : 1.888070 , Test MAE : 0.911943 , Lr : 0.000250 , Time: 91.937439 s .
Epoch 88 : Train MSE : 1.252401, Train MAE : 0.805211 , Test MSE : 1.958613 , Test MAE : 0.941353 , Lr : 0.000250 , Time: 90.696368 s .
Epoch 89 : Train MSE : 1.174308, Train MAE : 0.774540 , Test MSE : 1.871760 , Test MAE : 0.911553 , Lr : 0.000250 , Time: 94.368877 s .
Epoch 90 : Train MSE : 1.178743, Train MAE : 0.775636 , Test MSE : 1.874222 , Test MAE : 0.912573 , Lr : 0.000250 , Time: 95.415129 s .
Epoch 91 : Train MSE : 1.184246, Train MAE : 0.773930 , Test MSE : 1.905313 , Test MAE : 0.916273 , Lr : 0.000250 , Time: 96.010803 s .
Epoch 92 : Train MSE : 1.179842, Train MAE : 0.771242 , Test MSE : 1.885526 , Test MAE : 0.911406 , Lr : 0.000250 , Time: 98.071496 s .
Epoch 93 : Train MSE : 1.161253, Train MAE : 0.768505 , Test MSE : 1.868948 , Test MAE : 0.911080 , Lr : 0.000250 , Time: 93.405137 s .
Epoch 94 : Train MSE : 1.200652, Train MAE : 0.782597 , Test MSE : 1.916356 , Test MAE : 0.921508 , Lr : 0.000250 , Time: 90.254997 s .
Epoch 95 : Train MSE : 1.170267, Train MAE : 0.768187 , Test MSE : 1.867287 , Test MAE : 0.904964 , Lr : 0.000250 , Time: 98.322127 s .
Epoch 96 : Train MSE : 1.170653, Train MAE : 0.771136 , Test MSE : 1.886687 , Test MAE : 0.915273 , Lr : 0.000250 , Time: 97.548159 s .
Epoch 97 : Train MSE : 1.144344, Train MAE : 0.760067 , Test MSE : 1.878087 , Test MAE : 0.906922 , Lr : 0.000250 , Time: 92.834910 s .
Epoch 98 : Train MSE : 1.186223, Train MAE : 0.778660 , Test MSE : 1.896584 , Test MAE : 0.920324 , Lr : 0.000250 , Time: 96.393668 s .
Epoch 99 : Train MSE : 1.195384, Train MAE : 0.785131 , Test MSE : 1.913382 , Test MAE : 0.928893 , Lr : 0.000250 , Time: 89.932884 s .
Dual_Attn_1_-1_10
(4.470944404602051, 1.4018290042877197)
Prepare Data : 55.043134 s
Epoch 0 : Train MSE : 3.263174, Train MAE : 1.259251 , Test MSE : 3.118564 , Test MAE : 1.215508 , Lr : 0.001000 , Time: 89.875888 s .
Epoch 1 : Train MSE : 2.769822, Train MAE : 1.154932 , Test MSE : 2.903014 , Test MAE : 1.167949 , Lr : 0.001000 , Time: 91.799509 s .
Epoch 2 : Train MSE : 2.838657, Train MAE : 1.188747 , Test MSE : 2.967971 , Test MAE : 1.201486 , Lr : 0.001000 , Time: 91.664755 s .
Epoch 3 : Train MSE : 2.609424, Train MAE : 1.120954 , Test MSE : 2.801467 , Test MAE : 1.144774 , Lr : 0.001000 , Time: 94.910777 s .
Epoch 4 : Train MSE : 2.799590, Train MAE : 1.170330 , Test MSE : 2.965433 , Test MAE : 1.191692 , Lr : 0.001000 , Time: 102.784583 s .
Epoch 5 : Train MSE : 2.764559, Train MAE : 1.160753 , Test MSE : 2.985816 , Test MAE : 1.191798 , Lr : 0.001000 , Time: 93.488898 s .
Epoch 6 : Train MSE : 2.573832, Train MAE : 1.122070 , Test MSE : 2.810530 , Test MAE : 1.156098 , Lr : 0.001000 , Time: 92.741341 s .
Epoch 7 : Train MSE : 2.401847, Train MAE : 1.080680 , Test MSE : 2.709081 , Test MAE : 1.130588 , Lr : 0.001000 , Time: 93.474745 s .
Epoch 8 : Train MSE : 2.416182, Train MAE : 1.082160 , Test MSE : 2.762269 , Test MAE : 1.127754 , Lr : 0.001000 , Time: 91.395047 s .
Epoch 9 : Train MSE : 2.253626, Train MAE : 1.035332 , Test MSE : 2.589952 , Test MAE : 1.088937 , Lr : 0.001000 , Time: 91.088177 s .
Epoch 10 : Train MSE : 2.168041, Train MAE : 1.022684 , Test MSE : 2.580011 , Test MAE : 1.093673 , Lr : 0.000500 , Time: 93.624756 s .
Epoch 11 : Train MSE : 2.122352, Train MAE : 1.015298 , Test MSE : 2.575135 , Test MAE : 1.093820 , Lr : 0.000500 , Time: 92.477648 s .
Epoch 12 : Train MSE : 2.092879, Train MAE : 1.003363 , Test MSE : 2.569752 , Test MAE : 1.086031 , Lr : 0.000500 , Time: 90.219955 s .
Epoch 13 : Train MSE : 2.128030, Train MAE : 1.033977 , Test MSE : 2.622963 , Test MAE : 1.118889 , Lr : 0.000500 , Time: 91.384922 s .
Epoch 14 : Train MSE : 2.084262, Train MAE : 1.014642 , Test MSE : 2.581183 , Test MAE : 1.103803 , Lr : 0.000500 , Time: 91.231768 s .
Epoch 15 : Train MSE : 2.000613, Train MAE : 0.987622 , Test MSE : 2.522015 , Test MAE : 1.076918 , Lr : 0.000500 , Time: 91.430595 s .
Epoch 16 : Train MSE : 2.040157, Train MAE : 1.003484 , Test MSE : 2.553051 , Test MAE : 1.088336 , Lr : 0.000500 , Time: 92.792140 s .
Epoch 17 : Train MSE : 1.964549, Train MAE : 0.978404 , Test MSE : 2.518481 , Test MAE : 1.078797 , Lr : 0.000500 , Time: 97.421020 s .
Epoch 18 : Train MSE : 1.967006, Train MAE : 0.990849 , Test MSE : 2.556846 , Test MAE : 1.097430 , Lr : 0.000500 , Time: 89.832817 s .
Epoch 19 : Train MSE : 1.968488, Train MAE : 0.992280 , Test MSE : 2.563266 , Test MAE : 1.097736 , Lr : 0.000500 , Time: 92.400434 s .
Epoch 20 : Train MSE : 1.910350, Train MAE : 0.965269 , Test MSE : 2.536793 , Test MAE : 1.072956 , Lr : 0.000500 , Time: 93.304931 s .
Epoch 21 : Train MSE : 2.007983, Train MAE : 1.004698 , Test MSE : 2.617358 , Test MAE : 1.112448 , Lr : 0.000500 , Time: 90.864665 s .
Epoch 22 : Train MSE : 1.850328, Train MAE : 0.955020 , Test MSE : 2.485941 , Test MAE : 1.072964 , Lr : 0.000500 , Time: 94.857783 s .
Epoch 23 : Train MSE : 1.898377, Train MAE : 0.973120 , Test MSE : 2.558642 , Test MAE : 1.094103 , Lr : 0.000500 , Time: 89.189267 s .
Epoch 24 : Train MSE : 1.810494, Train MAE : 0.947193 , Test MSE : 2.469881 , Test MAE : 1.070834 , Lr : 0.000500 , Time: 90.683334 s .
Epoch 25 : Train MSE : 1.867285, Train MAE : 0.971319 , Test MSE : 2.521885 , Test MAE : 1.094135 , Lr : 0.000500 , Time: 95.736212 s .
Epoch 26 : Train MSE : 1.825602, Train MAE : 0.952363 , Test MSE : 2.503386 , Test MAE : 1.080562 , Lr : 0.000500 , Time: 92.786410 s .
Epoch 27 : Train MSE : 1.925804, Train MAE : 1.002352 , Test MSE : 2.636099 , Test MAE : 1.130991 , Lr : 0.000500 , Time: 95.310104 s .
Epoch 28 : Train MSE : 1.769554, Train MAE : 0.933466 , Test MSE : 2.459964 , Test MAE : 1.060511 , Lr : 0.000500 , Time: 90.212013 s .
Epoch 29 : Train MSE : 1.789079, Train MAE : 0.940076 , Test MSE : 2.478484 , Test MAE : 1.068198 , Lr : 0.000500 , Time: 96.467393 s .
Epoch 30 : Train MSE : 1.671274, Train MAE : 0.911064 , Test MSE : 2.452886 , Test MAE : 1.065210 , Lr : 0.000250 , Time: 91.159575 s .
Epoch 31 : Train MSE : 1.717390, Train MAE : 0.928726 , Test MSE : 2.509861 , Test MAE : 1.080055 , Lr : 0.000250 , Time: 90.352519 s .
Epoch 32 : Train MSE : 1.675427, Train MAE : 0.914599 , Test MSE : 2.454405 , Test MAE : 1.065425 , Lr : 0.000250 , Time: 89.662647 s .
Epoch 33 : Train MSE : 1.633150, Train MAE : 0.900249 , Test MSE : 2.413918 , Test MAE : 1.052866 , Lr : 0.000250 , Time: 96.369859 s .
Epoch 34 : Train MSE : 1.636729, Train MAE : 0.899413 , Test MSE : 2.449738 , Test MAE : 1.057602 , Lr : 0.000250 , Time: 93.505751 s .
Epoch 35 : Train MSE : 1.648205, Train MAE : 0.907366 , Test MSE : 2.470832 , Test MAE : 1.065666 , Lr : 0.000250 , Time: 93.517752 s .
Epoch 36 : Train MSE : 1.664611, Train MAE : 0.914118 , Test MSE : 2.476942 , Test MAE : 1.071542 , Lr : 0.000250 , Time: 90.761995 s .
Epoch 37 : Train MSE : 1.608614, Train MAE : 0.893111 , Test MSE : 2.430042 , Test MAE : 1.055218 , Lr : 0.000250 , Time: 96.410426 s .
Epoch 38 : Train MSE : 1.598129, Train MAE : 0.891746 , Test MSE : 2.427750 , Test MAE : 1.059005 , Lr : 0.000250 , Time: 92.481613 s .
Epoch 39 : Train MSE : 1.595545, Train MAE : 0.890908 , Test MSE : 2.421712 , Test MAE : 1.054749 , Lr : 0.000250 , Time: 91.080104 s .
Epoch 40 : Train MSE : 1.612282, Train MAE : 0.899264 , Test MSE : 2.447067 , Test MAE : 1.061907 , Lr : 0.000250 , Time: 88.810772 s .
Epoch 41 : Train MSE : 1.572273, Train MAE : 0.883108 , Test MSE : 2.409203 , Test MAE : 1.046528 , Lr : 0.000250 , Time: 92.123396 s .
Epoch 42 : Train MSE : 1.570781, Train MAE : 0.884173 , Test MSE : 2.413532 , Test MAE : 1.052818 , Lr : 0.000250 , Time: 92.515151 s .
Epoch 43 : Train MSE : 1.583602, Train MAE : 0.889853 , Test MSE : 2.422523 , Test MAE : 1.053073 , Lr : 0.000250 , Time: 96.961228 s .
Epoch 44 : Train MSE : 1.600156, Train MAE : 0.897342 , Test MSE : 2.478077 , Test MAE : 1.073925 , Lr : 0.000250 , Time: 88.553302 s .
Epoch 45 : Train MSE : 1.614334, Train MAE : 0.908168 , Test MSE : 2.476732 , Test MAE : 1.084116 , Lr : 0.000250 , Time: 93.179303 s .
Epoch 46 : Train MSE : 1.555986, Train MAE : 0.882184 , Test MSE : 2.393337 , Test MAE : 1.047307 , Lr : 0.000250 , Time: 90.983212 s .
Epoch 47 : Train MSE : 1.530139, Train MAE : 0.872844 , Test MSE : 2.401704 , Test MAE : 1.048777 , Lr : 0.000250 , Time: 93.296034 s .
Epoch 48 : Train MSE : 1.539846, Train MAE : 0.877459 , Test MSE : 2.403601 , Test MAE : 1.045946 , Lr : 0.000250 , Time: 91.335780 s .
Epoch 49 : Train MSE : 1.631880, Train MAE : 0.918613 , Test MSE : 2.497406 , Test MAE : 1.088927 , Lr : 0.000250 , Time: 92.855859 s .
Epoch 50 : Train MSE : 1.560445, Train MAE : 0.886355 , Test MSE : 2.428276 , Test MAE : 1.055731 , Lr : 0.000250 , Time: 98.630781 s .
Epoch 51 : Train MSE : 1.536922, Train MAE : 0.879602 , Test MSE : 2.421782 , Test MAE : 1.059374 , Lr : 0.000250 , Time: 91.280370 s .
Epoch 52 : Train MSE : 1.523423, Train MAE : 0.879584 , Test MSE : 2.398227 , Test MAE : 1.056079 , Lr : 0.000250 , Time: 94.816715 s .
Epoch 53 : Train MSE : 1.605720, Train MAE : 0.911934 , Test MSE : 2.507261 , Test MAE : 1.087670 , Lr : 0.000250 , Time: 94.621507 s .
Epoch 54 : Train MSE : 1.523062, Train MAE : 0.873514 , Test MSE : 2.428102 , Test MAE : 1.053057 , Lr : 0.000250 , Time: 98.673917 s .
Epoch 55 : Train MSE : 1.548259, Train MAE : 0.888278 , Test MSE : 2.456732 , Test MAE : 1.067742 , Lr : 0.000250 , Time: 90.977779 s .
Epoch 56 : Train MSE : 1.479949, Train MAE : 0.860534 , Test MSE : 2.386065 , Test MAE : 1.043790 , Lr : 0.000250 , Time: 91.063407 s .
Epoch 57 : Train MSE : 1.495584, Train MAE : 0.866524 , Test MSE : 2.410176 , Test MAE : 1.048178 , Lr : 0.000250 , Time: 93.304997 s .
Epoch 58 : Train MSE : 1.480586, Train MAE : 0.862107 , Test MSE : 2.386055 , Test MAE : 1.043082 , Lr : 0.000250 , Time: 90.816262 s .
Epoch 59 : Train MSE : 1.508985, Train MAE : 0.871613 , Test MSE : 2.442159 , Test MAE : 1.054441 , Lr : 0.000250 , Time: 93.683337 s .
Epoch 60 : Train MSE : 1.490305, Train MAE : 0.868245 , Test MSE : 2.418253 , Test MAE : 1.051181 , Lr : 0.000250 , Time: 93.872272 s .
Epoch 61 : Train MSE : 1.481467, Train MAE : 0.864744 , Test MSE : 2.356470 , Test MAE : 1.042086 , Lr : 0.000250 , Time: 90.812207 s .
Epoch 62 : Train MSE : 1.484591, Train MAE : 0.863415 , Test MSE : 2.403878 , Test MAE : 1.045528 , Lr : 0.000250 , Time: 98.013984 s .
Epoch 63 : Train MSE : 1.446716, Train MAE : 0.851201 , Test MSE : 2.433601 , Test MAE : 1.048198 , Lr : 0.000250 , Time: 91.782842 s .
Epoch 64 : Train MSE : 1.461123, Train MAE : 0.857164 , Test MSE : 2.396505 , Test MAE : 1.045555 , Lr : 0.000250 , Time: 96.048834 s .
Epoch 65 : Train MSE : 1.487391, Train MAE : 0.866484 , Test MSE : 2.455449 , Test MAE : 1.061568 , Lr : 0.000250 , Time: 92.993246 s .
Epoch 66 : Train MSE : 1.482539, Train MAE : 0.872286 , Test MSE : 2.444557 , Test MAE : 1.065911 , Lr : 0.000250 , Time: 89.151276 s .
Epoch 67 : Train MSE : 1.480237, Train MAE : 0.871929 , Test MSE : 2.416120 , Test MAE : 1.062577 , Lr : 0.000250 , Time: 90.716863 s .
Epoch 68 : Train MSE : 1.437683, Train MAE : 0.850936 , Test MSE : 2.394724 , Test MAE : 1.044727 , Lr : 0.000250 , Time: 90.198510 s .
Epoch 69 : Train MSE : 1.473214, Train MAE : 0.868100 , Test MSE : 2.441310 , Test MAE : 1.062073 , Lr : 0.000250 , Time: 95.652066 s .
Epoch 70 : Train MSE : 1.495639, Train MAE : 0.872239 , Test MSE : 2.406137 , Test MAE : 1.049254 , Lr : 0.000250 , Time: 97.725407 s .
Epoch 71 : Train MSE : 1.466656, Train MAE : 0.861186 , Test MSE : 2.434926 , Test MAE : 1.056937 , Lr : 0.000250 , Time: 95.561098 s .
Epoch 72 : Train MSE : 1.413540, Train MAE : 0.845331 , Test MSE : 2.395876 , Test MAE : 1.045325 , Lr : 0.000250 , Time: 89.977302 s .
Epoch 73 : Train MSE : 1.460435, Train MAE : 0.860923 , Test MSE : 2.428915 , Test MAE : 1.055645 , Lr : 0.000250 , Time: 91.410066 s .
Epoch 74 : Train MSE : 1.481048, Train MAE : 0.870329 , Test MSE : 2.475886 , Test MAE : 1.072243 , Lr : 0.000250 , Time: 98.271509 s .
Epoch 75 : Train MSE : 1.418829, Train MAE : 0.844643 , Test MSE : 2.390298 , Test MAE : 1.042454 , Lr : 0.000250 , Time: 90.153369 s .
Epoch 76 : Train MSE : 1.440301, Train MAE : 0.855815 , Test MSE : 2.377642 , Test MAE : 1.043945 , Lr : 0.000250 , Time: 90.921901 s .
Epoch 77 : Train MSE : 1.437412, Train MAE : 0.856489 , Test MSE : 2.428401 , Test MAE : 1.055003 , Lr : 0.000250 , Time: 96.766135 s .
Epoch 78 : Train MSE : 1.434313, Train MAE : 0.859954 , Test MSE : 2.388554 , Test MAE : 1.052615 , Lr : 0.000250 , Time: 91.993290 s .
Epoch 79 : Train MSE : 1.397018, Train MAE : 0.838281 , Test MSE : 2.377076 , Test MAE : 1.039526 , Lr : 0.000250 , Time: 88.740251 s .
Epoch 80 : Train MSE : 1.413051, Train MAE : 0.844085 , Test MSE : 2.402240 , Test MAE : 1.045173 , Lr : 0.000250 , Time: 92.062260 s .
Epoch 81 : Train MSE : 1.414770, Train MAE : 0.848872 , Test MSE : 2.378700 , Test MAE : 1.047642 , Lr : 0.000250 , Time: 90.898652 s .
Epoch 82 : Train MSE : 1.424403, Train MAE : 0.852494 , Test MSE : 2.403350 , Test MAE : 1.049140 , Lr : 0.000250 , Time: 90.419665 s .
Epoch 83 : Train MSE : 1.388178, Train MAE : 0.837272 , Test MSE : 2.418195 , Test MAE : 1.044431 , Lr : 0.000250 , Time: 94.154760 s .
Epoch 84 : Train MSE : 1.365167, Train MAE : 0.829609 , Test MSE : 2.377023 , Test MAE : 1.039169 , Lr : 0.000250 , Time: 92.088780 s .
Epoch 85 : Train MSE : 1.384491, Train MAE : 0.836037 , Test MSE : 2.391401 , Test MAE : 1.042959 , Lr : 0.000250 , Time: 99.289865 s .
Epoch 86 : Train MSE : 1.414977, Train MAE : 0.851812 , Test MSE : 2.400234 , Test MAE : 1.052098 , Lr : 0.000250 , Time: 93.363956 s .
Epoch 87 : Train MSE : 1.367507, Train MAE : 0.835378 , Test MSE : 2.366119 , Test MAE : 1.042132 , Lr : 0.000250 , Time: 96.010092 s .
Epoch 88 : Train MSE : 1.371376, Train MAE : 0.832643 , Test MSE : 2.359674 , Test MAE : 1.035718 , Lr : 0.000250 , Time: 91.387627 s .
Epoch 89 : Train MSE : 1.383939, Train MAE : 0.837643 , Test MSE : 2.376607 , Test MAE : 1.038580 , Lr : 0.000250 , Time: 94.286015 s .
Epoch 90 : Train MSE : 1.425104, Train MAE : 0.855719 , Test MSE : 2.420053 , Test MAE : 1.057073 , Lr : 0.000250 , Time: 92.250985 s .
Epoch 91 : Train MSE : 1.421250, Train MAE : 0.851634 , Test MSE : 2.426118 , Test MAE : 1.047092 , Lr : 0.000250 , Time: 93.794695 s .
Epoch 92 : Train MSE : 1.377033, Train MAE : 0.835900 , Test MSE : 2.384650 , Test MAE : 1.045359 , Lr : 0.000250 , Time: 92.019992 s .
Epoch 93 : Train MSE : 1.389859, Train MAE : 0.845708 , Test MSE : 2.389053 , Test MAE : 1.050612 , Lr : 0.000250 , Time: 90.175288 s .
Epoch 94 : Train MSE : 1.407257, Train MAE : 0.844242 , Test MSE : 2.368884 , Test MAE : 1.031518 , Lr : 0.000250 , Time: 91.253337 s .
Epoch 95 : Train MSE : 1.371827, Train MAE : 0.835814 , Test MSE : 2.380505 , Test MAE : 1.043181 , Lr : 0.000250 , Time: 88.914188 s .
Epoch 96 : Train MSE : 1.369512, Train MAE : 0.838258 , Test MSE : 2.370219 , Test MAE : 1.041944 , Lr : 0.000250 , Time: 92.200435 s .
Epoch 97 : Train MSE : 1.404135, Train MAE : 0.849554 , Test MSE : 2.419721 , Test MAE : 1.058296 , Lr : 0.000250 , Time: 89.309178 s .
Epoch 98 : Train MSE : 1.407385, Train MAE : 0.852387 , Test MSE : 2.425941 , Test MAE : 1.053682 , Lr : 0.000250 , Time: 89.357182 s .
Epoch 99 : Train MSE : 1.339356, Train MAE : 0.823439 , Test MSE : 2.345477 , Test MAE : 1.035818 , Lr : 0.000250 , Time: 94.029925 s .
Dual_Attn_1_-1_6_h64
(2.9274637699127197, 1.0578151941299438)
Prepare Data : 20.926922 s
Epoch 0 : Train MSE : 2.048237, Train MAE : 0.976908 , Test MSE : 2.105801 , Test MAE : 0.976907 , Lr : 0.001000 , Time: 89.312718 s .
Epoch 1 : Train MSE : 1.840561, Train MAE : 0.905969 , Test MSE : 1.973343 , Test MAE : 0.923598 , Lr : 0.001000 , Time: 87.077759 s .
Epoch 2 : Train MSE : 1.809944, Train MAE : 0.906896 , Test MSE : 1.952690 , Test MAE : 0.927883 , Lr : 0.001000 , Time: 84.917710 s .
Epoch 3 : Train MSE : 1.713582, Train MAE : 0.881862 , Test MSE : 1.890136 , Test MAE : 0.909212 , Lr : 0.001000 , Time: 88.261672 s .
Epoch 4 : Train MSE : 1.650482, Train MAE : 0.866875 , Test MSE : 1.844805 , Test MAE : 0.895671 , Lr : 0.001000 , Time: 92.352358 s .
Epoch 5 : Train MSE : 1.728609, Train MAE : 0.925677 , Test MSE : 1.942322 , Test MAE : 0.958249 , Lr : 0.001000 , Time: 87.865439 s .
Epoch 6 : Train MSE : 1.505717, Train MAE : 0.823005 , Test MSE : 1.735406 , Test MAE : 0.854036 , Lr : 0.001000 , Time: 86.706118 s .
Epoch 7 : Train MSE : 1.529554, Train MAE : 0.830685 , Test MSE : 1.804429 , Test MAE : 0.871561 , Lr : 0.001000 , Time: 87.215937 s .
Epoch 8 : Train MSE : 1.497823, Train MAE : 0.823355 , Test MSE : 1.747159 , Test MAE : 0.858985 , Lr : 0.001000 , Time: 85.272770 s .
Epoch 9 : Train MSE : 1.455686, Train MAE : 0.817918 , Test MSE : 1.723345 , Test MAE : 0.857757 , Lr : 0.001000 , Time: 89.047485 s .
Epoch 10 : Train MSE : 1.386486, Train MAE : 0.811601 , Test MSE : 1.676440 , Test MAE : 0.857307 , Lr : 0.000500 , Time: 93.788411 s .
Epoch 11 : Train MSE : 1.302513, Train MAE : 0.773189 , Test MSE : 1.610956 , Test MAE : 0.824535 , Lr : 0.000500 , Time: 91.198531 s .
Epoch 12 : Train MSE : 1.298624, Train MAE : 0.775924 , Test MSE : 1.616612 , Test MAE : 0.829862 , Lr : 0.000500 , Time: 94.126770 s .
Epoch 13 : Train MSE : 1.284947, Train MAE : 0.773760 , Test MSE : 1.612971 , Test MAE : 0.829209 , Lr : 0.000500 , Time: 91.420875 s .
Epoch 14 : Train MSE : 1.275544, Train MAE : 0.776904 , Test MSE : 1.597672 , Test MAE : 0.829757 , Lr : 0.000500 , Time: 93.894522 s .
Epoch 15 : Train MSE : 1.260013, Train MAE : 0.777491 , Test MSE : 1.601473 , Test MAE : 0.836521 , Lr : 0.000500 , Time: 89.484088 s .
Epoch 16 : Train MSE : 1.230839, Train MAE : 0.762008 , Test MSE : 1.568722 , Test MAE : 0.820104 , Lr : 0.000500 , Time: 88.154053 s .
Epoch 17 : Train MSE : 1.259238, Train MAE : 0.777308 , Test MSE : 1.601339 , Test MAE : 0.835325 , Lr : 0.000500 , Time: 89.228916 s .
Epoch 18 : Train MSE : 1.218506, Train MAE : 0.762489 , Test MSE : 1.571300 , Test MAE : 0.820771 , Lr : 0.000500 , Time: 87.939877 s .
Epoch 19 : Train MSE : 1.199598, Train MAE : 0.755972 , Test MSE : 1.562136 , Test MAE : 0.819140 , Lr : 0.000500 , Time: 91.784729 s .
Epoch 20 : Train MSE : 1.273994, Train MAE : 0.789108 , Test MSE : 1.650182 , Test MAE : 0.857091 , Lr : 0.000500 , Time: 86.348375 s .
Epoch 21 : Train MSE : 1.168212, Train MAE : 0.740568 , Test MSE : 1.526093 , Test MAE : 0.805500 , Lr : 0.000500 , Time: 96.148288 s .
Epoch 22 : Train MSE : 1.163578, Train MAE : 0.741171 , Test MSE : 1.532143 , Test MAE : 0.806328 , Lr : 0.000500 , Time: 91.393934 s .
Epoch 23 : Train MSE : 1.164753, Train MAE : 0.741712 , Test MSE : 1.546052 , Test MAE : 0.811418 , Lr : 0.000500 , Time: 88.989101 s .
Epoch 24 : Train MSE : 1.176396, Train MAE : 0.742603 , Test MSE : 1.554165 , Test MAE : 0.809413 , Lr : 0.000500 , Time: 89.464250 s .
Epoch 25 : Train MSE : 1.135437, Train MAE : 0.734700 , Test MSE : 1.509185 , Test MAE : 0.802101 , Lr : 0.000500 , Time: 86.833218 s .
Epoch 26 : Train MSE : 1.144880, Train MAE : 0.739337 , Test MSE : 1.540068 , Test MAE : 0.810392 , Lr : 0.000500 , Time: 88.791528 s .
Epoch 27 : Train MSE : 1.160380, Train MAE : 0.753547 , Test MSE : 1.536219 , Test MAE : 0.819159 , Lr : 0.000500 , Time: 86.583653 s .
Epoch 28 : Train MSE : 1.309255, Train MAE : 0.841616 , Test MSE : 1.654706 , Test MAE : 0.893885 , Lr : 0.000500 , Time: 86.822694 s .
Epoch 29 : Train MSE : 1.153569, Train MAE : 0.743696 , Test MSE : 1.516763 , Test MAE : 0.802566 , Lr : 0.000500 , Time: 89.298200 s .
Epoch 30 : Train MSE : 1.057124, Train MAE : 0.711528 , Test MSE : 1.466944 , Test MAE : 0.790346 , Lr : 0.000250 , Time: 98.411501 s .
Epoch 31 : Train MSE : 1.057205, Train MAE : 0.718398 , Test MSE : 1.477577 , Test MAE : 0.797593 , Lr : 0.000250 , Time: 92.539892 s .
Epoch 32 : Train MSE : 1.049109, Train MAE : 0.715215 , Test MSE : 1.472231 , Test MAE : 0.794666 , Lr : 0.000250 , Time: 90.232785 s .
Epoch 33 : Train MSE : 1.033674, Train MAE : 0.704085 , Test MSE : 1.465116 , Test MAE : 0.786888 , Lr : 0.000250 , Time: 85.765106 s .
Epoch 34 : Train MSE : 1.059127, Train MAE : 0.723893 , Test MSE : 1.496672 , Test MAE : 0.807170 , Lr : 0.000250 , Time: 91.462466 s .
